media_name,url,image_path,timestamp,country,factuality,trustworthiness,bias_rating,MBFC_source,label_3class
Boston Herald,https://bostonherald.com,mediascopeAll/Boston_Herald.png,2026-06-03 18:26:29,USA,HIGH,1,RIGHT-CENTER,,HIGH
Boston Review,https://bostonreview.net,mediascopeAll/Boston_Review.png,2026-06-03 18:26:03,USA,HIGH,1,LEFT,,HIGH
Boston.com,https://boston.com,mediascopeAll/Boston.com.png,2026-06-03 22:18:30,USA,HIGH,1,LEFT-CENTER,,HIGH
Bounding Into Comics,https://boundingintocomics.com,mediascopeAll/Bounding_Into_Comics.png,2026-06-08 17:08:17,USA,MIXED,,RIGHT,,MIXED
Boundless,https://boundless.com,mediascopeAll/Boundless.png,2026-06-03 18:26:58,USA,HIGH,1,LEFT-CENTER,,HIGH
Bowling Green Today,http://bowlinggreentoday.com,mediascopeAll/Bowling_Green_Today.png,2026-06-20 21:10:31,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Bozeman Daily Chronicle,https://bozemandailychronicle.com,mediascopeAll/Bozeman_Daily_Chronicle.png,2026-06-03 23:12:29,USA,HIGH,1,LEFT-CENTER,,HIGH
Branson Times,http://bransontimes.com,mediascopeAll/Branson_Times.png,2026-06-20 21:24:16,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Brantford Expositor,https://brantfordexpositor.ca,mediascopeAll/Brantford_Expositor.png,2026-06-03 18:27:50,,HIGH,1,RIGHT-CENTER,,HIGH
Braun Research,https://braunresearch.com,mediascopeAll/Braun_Research.png,2026-06-03 18:27:28,USA,HIGH,1,LEFT-CENTER,,HIGH
Breakthrough Institute,https://thebreakthrough.org,mediascopeAll/Breakthrough_Institute.png,2026-06-03 18:27:29,USA,HIGH,1,RIGHT-CENTER,,HIGH
Breakthrough News,https://breakthroughnews.org,mediascopeAll/Breakthrough_News.png,2026-06-08 17:09:31,USA,MIXED,,LEFT,,MIXED
Breakthrough.News,https://breakthrough.news,mediascopeAll/Breakthrough.News.png,2026-06-03 18:27:45,USA,VERY LOW,0,RIGHT,,LOW
Breitbart,http://www.breitbart.com,mediascopeAll/Breitbart.png,2026-06-20 20:25:02,USA,MIXED,,RIGHT,Questionable Source,MIXED
Brennan Center for Justice,https://brennancenter.org,mediascopeAll/Brennan_Center_for_Justice.png,2026-06-03 18:27:52,USA,HIGH,1,LEFT-CENTER,,HIGH
Bridge Michigan,https://bridgemi.com,mediascopeAll/Bridge_Michigan.png,2026-06-03 18:27:51,USA,HIGH,1,LEFT-CENTER,,HIGH
Bridgeport Times,http://bridgeporttimes.com,mediascopeAll/Bridgeport_Times.png,2026-06-20 20:43:37,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Bristol Reporter,http://bristolreporter.com,mediascopeAll/Bristol_Reporter.png,2026-06-20 22:22:34,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Brit + Co,https://brit.co,mediascopeAll/Brit_Co.png,2026-06-08 17:11:04,USA,MOSTLY FACTUAL,,LEFT,,HIGH
Brockville Recorder & Times,https://recorder.ca,mediascopeAll/Brockville_Recorder_Times.png,2026-06-03 18:28:33,,HIGH,1,RIGHT-CENTER,,HIGH
Bucks Herald,https://bucksherald.co.uk,mediascopeAll/Bucks_Herald.png,2026-06-03 23:44:09,,HIGH,1,LEAST BIASED,,HIGH
Buenos Aires Times,https://batimes.com.ar,mediascopeAll/Buenos_Aires_Times.png,2026-06-03 18:30:07,,HIGH,1,RIGHT-CENTER,,HIGH
Buffalo Ledger,http://buffaloledger.com,mediascopeAll/Buffalo_Ledger.png,2026-06-20 19:28:29,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Buffalo News,https://buffalonews.com,mediascopeAll/Buffalo_News.png,2026-06-03 18:30:35,USA,HIGH,1,LEAST BIASED,,HIGH
Bullshido,https://bullshido.net,mediascopeAll/Bullshido.png,2026-06-03 18:30:24,USA,HIGH,1,LEAST BIASED,,HIGH
Burlington Free Press,https://burlingtonfreepress.com,mediascopeAll/Burlington_Free_Press.png,2026-06-03 18:31:33,USA,HIGH,1,LEFT-CENTER,,HIGH
Burlington Review,http://burlingtonreview.com,mediascopeAll/Burlington_Review.png,2026-06-20 20:53:41,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Burnley Express,https://burnleyexpress.net,mediascopeAll/Burnley_Express.png,2026-06-03 23:44:08,,HIGH,1,LEAST BIASED,,HIGH
Business Day Nigeria,http://businessday.ng,mediascopeAll/Business_Day_Nigeria.png,2026-06-20 20:10:32,Nigeria,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
BusinessLIVE,https://businesslive.co.za,mediascopeAll/BusinessLIVE.png,2026-06-08 17:12:44,,MIXED,,RIGHT-CENTER,,MIXED
Bustle Magazine,https://bustle.com,mediascopeAll/Bustle_Magazine.png,2026-06-08 17:13:43,USA,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
Butler County Today,http://butlercountytoday.com,mediascopeAll/Butler_County_Today.png,2026-06-20 21:23:11,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Buxton Advertiser,https://buxtonadvertiser.co.uk,mediascopeAll/Buxton_Advertiser.png,2026-06-03 18:31:45,,HIGH,1,LEAST BIASED,,HIGH
Buzzfeed,https://buzzfeed.com,mediascopeAll/Buzzfeed.png,2026-06-08 17:15:41,USA,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
CAMERA,https://camera.org,mediascopeAll/CAMERA.png,2026-06-08 17:16:55,USA,MOSTLY FACTUAL,,RIGHT,,HIGH
CBS Boston - WBZ-TV,https://cbsnews.com/boston,mediascopeAll/CBS_Boston_-_WBZ-TV.png,2026-06-03 18:32:28,USA,HIGH,1,LEFT-CENTER,,HIGH
CBS News,https://cbsnews.com,mediascopeAll/CBS_News.png,2026-06-03 18:33:00,USA,MOSTLY FACTUAL,1,RIGHT-CENTER,,HIGH
CCN Markets,https://ccn.com,mediascopeAll/CCN_Markets.png,2026-06-03 18:32:32,,HIGH,1,RIGHT-CENTER,,HIGH
CDA Reporter,http://cdareporter.com,mediascopeAll/CDA_Reporter.png,2026-06-20 21:53:41,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
CDC.News,https://cdc.news,mediascopeAll/CDC.News.png,2026-06-03 18:32:30,USA,VERY LOW,0,RIGHT,,LOW
CFO Dive,https://cfo.com,mediascopeAll/CFO_Dive.png,2026-06-03 18:33:05,USA,HIGH,1,LEAST BIASED,,HIGH
CNBC,https://cnbc.com,mediascopeAll/CNBC.png,2026-06-08 17:19:16,USA,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
CNET,https://cnet.com,mediascopeAll/CNET.png,2026-06-03 18:33:20,USA,HIGH,1,LEAST BIASED,,HIGH
CNN,https://cnn.com,mediascopeAll/CNN.png,2026-06-08 17:20:03,USA,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
CNS News,http://www.cnsnews.com,mediascopeAll/CNS_News.png,2026-06-20 20:52:35,USA,LOW,,RIGHT,Questionable Source,LOW
CP24,https://cp24.com,mediascopeAll/CP24.png,2026-06-03 18:34:16,,HIGH,1,LEAST BIASED,,HIGH
CT Mirror,https://ctmirror.org,mediascopeAll/CT_Mirror.png,2026-06-03 18:33:07,USA,HIGH,1,LEFT-CENTER,,HIGH
CTV News,https://ctvnews.ca,mediascopeAll/CTV_News.png,2026-06-03 18:34:35,,HIGH,1,LEAST BIASED,,HIGH
CX Dive,https://customerexperiencedive.com,mediascopeAll/CX_Dive.png,2026-06-03 18:33:44,USA,HIGH,1,LEAST BIASED,,HIGH
Calgary Herald,https://calgaryherald.com,mediascopeAll/Calgary_Herald.png,2026-06-03 18:34:38,,HIGH,1,RIGHT-CENTER,,HIGH
California Business Daily,http://businessdailynetwork.com/states/ca,mediascopeAll/California_Business_Daily.png,2026-06-20 21:19:52,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
California Globe,https://californiaglobe.com,mediascopeAll/California_Globe.png,2026-06-08 17:21:27,USA,MIXED,,RIGHT-CENTER,,MIXED
Campaign Life Coalition,https://campaignlifecoalition.com,mediascopeAll/Campaign_Life_Coalition.png,2026-06-08 17:22:14,,MIXED,,RIGHT,,MIXED
Campaign for Liberty,https://campaignforliberty.org,mediascopeAll/Campaign_for_Liberty.png,2026-06-08 17:22:18,USA,MIXED,,RIGHT-CENTER,,MIXED
Campus Reform,https://campusreform.org,mediascopeAll/Campus_Reform.png,2026-06-08 17:22:29,USA,MIXED,,RIGHT,,MIXED
Canadaland,https://canadaland.com,mediascopeAll/Canadaland.png,2026-06-03 18:34:38,,MIXED,1,LEFT-CENTER,,MIXED
Canadian Dimension,https://canadiandimension.com,mediascopeAll/Canadian_Dimension.png,2026-06-08 17:22:54,,MOSTLY FACTUAL,,LEFT,,HIGH
Canadian Jewish News,https://thecjn.ca,mediascopeAll/Canadian_Jewish_News.png,2026-06-08 17:23:00,,MIXED,,RIGHT-CENTER,,MIXED
Canberra Declaration,https://canberradeclaration.org.au,mediascopeAll/Canberra_Declaration.png,2026-06-03 18:34:40,,LOW,0,EXTREME RIGHT,,LOW
Cancun Post,http://thecancunpost.com,mediascopeAll/Cancun_Post.png,2026-06-20 19:00:21,Unknown,MIXED,,LEFT-CENTER,Questionable Source,MIXED
Canton Reporter,http://cantonreporter.com,mediascopeAll/Canton_Reporter.png,2026-06-20 22:22:18,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Cape Cod Ledger,http://capecodledger.com,mediascopeAll/Cape_Cod_Ledger.png,2026-06-20 19:31:21,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Cape Cod Times,https://capecodtimes.com,mediascopeAll/Cape_Cod_Times.png,2026-06-03 18:35:59,USA,HIGH,1,LEAST BIASED,,HIGH
Capital & Main,https://capitalandmain.com,mediascopeAll/Capital_Main.png,2026-06-03 18:35:11,USA,HIGH,1,LEFT,,HIGH
Capital District Times,http://capitaldistricttimes.com,mediascopeAll/Capital_District_Times.png,2026-06-20 21:05:47,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Capital Gazette,https://capitalgazette.com,mediascopeAll/Capital_Gazette.png,2026-06-03 18:35:56,USA,HIGH,1,LEFT-CENTER,,HIGH
Capital Research Center,https://capitalresearch.org,mediascopeAll/Capital_Research_Center.png,2026-06-08 17:24:24,USA,MIXED,,RIGHT,,MIXED
Capitalism Magazine,https://capitalismmagazine.com,mediascopeAll/Capitalism_Magazine.png,2026-06-08 17:24:32,USA,MOSTLY FACTUAL,,RIGHT-CENTER,,HIGH
Capitol Fax,https://capitolfax.com,mediascopeAll/Capitol_Fax.png,2026-06-03 18:35:55,USA,HIGH,1,LEAST BIASED,,HIGH
Capitol News Illinois,https://capitolnewsillinois.com,mediascopeAll/Capitol_News_Illinois.png,2026-06-03 18:36:01,USA,HIGH,1,LEFT-CENTER,,HIGH
Capitol News,http://micapitolnews.com,mediascopeAll/Capitol_News.png,2026-06-20 19:21:37,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Carbon Tracker Initiative,https://carbontracker.org,mediascopeAll/Carbon_Tracker_Initiative.png,2026-06-03 18:36:09,,HIGH,1,LEFT-CENTER,,HIGH
Carbondale Reporter,http://carbondalereporter.com,mediascopeAll/Carbondale_Reporter.png,2026-06-20 19:48:13,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Cardinal & Pine,https://cardinalpine.com,mediascopeAll/Cardinal_Pine.png,2026-06-08 17:25:20,USA,MIXED,,LEFT-CENTER,Questionable Source,MIXED
Carnegie Endowment for International Peace,https://carnegieendowment.org,mediascopeAll/Carnegie_Endowment_for_International_Peace.png,2026-06-03 18:36:22,USA,HIGH,1,LEFT-CENTER,,HIGH
Carolina Public Press,https://carolinapublicpress.org,mediascopeAll/Carolina_Public_Press.png,2026-06-03 18:36:08,USA,HIGH,1,LEFT-CENTER,,HIGH
Casper Star-Tribune,https://trib.com,mediascopeAll/Casper_Star-Tribune.png,2026-06-03 18:36:52,USA,HIGH,1,LEAST BIASED,,HIGH
Castanet,https://castanet.net,mediascopeAll/Castanet.png,2026-06-03 18:36:50,,HIGH,1,LEAST BIASED,,HIGH
Castlegar News,https://castlegarnews.com,mediascopeAll/Castlegar_News.png,2026-06-03 18:36:25,,HIGH,1,LEFT-CENTER,,HIGH
Catholic Online,https://catholic.org,mediascopeAll/Catholic_Online.png,2026-06-08 17:25:21,USA,MIXED,,RIGHT,,MIXED
Catholic Tribune - Arizona,https://azcatholictribune.com,mediascopeAll/Catholic_Tribune_-_Arizona.png,2026-06-08 17:25:55,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Catholic Tribune - Florida,https://flcatholictribune.com,mediascopeAll/Catholic_Tribune_-_Florida.png,2026-06-08 17:26:08,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Catholic Tribune - Tribune,https://pacatholictribune.com,mediascopeAll/Catholic_Tribune_-_Tribune.png,2026-06-08 17:26:32,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Catholic Tribune - Wisconsin,https://wicatholictribune.com,mediascopeAll/Catholic_Tribune_-_Wisconsin.png,2026-06-08 17:26:38,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Ceasefire Magazine,https://ceasefiremagazine.co.uk,mediascopeAll/Ceasefire_Magazine.png,2026-06-03 18:36:37,,HIGH,1,LEFT,,HIGH
Cedar Rapids Today,http://cedarrapidstoday.com,mediascopeAll/Cedar_Rapids_Today.png,2026-06-20 20:28:29,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Censored.news,https://censored.news,mediascopeAll/Censored.news.png,2026-06-03 18:37:24,USA,LOW,0,EXTREME RIGHT,,LOW
Censorship.News,https://censorship.news,mediascopeAll/Censorship.News.png,2026-06-03 22:18:49,USA,VERY LOW,0,RIGHT,,LOW
Centennial State News,http://centennialstatenews.com,mediascopeAll/Centennial_State_News.png,2026-06-20 19:14:47,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Center for Advanced Defense Studies,https://c4ads.org,mediascopeAll/Center_for_Advanced_Defense_Studies.png,2026-06-03 18:37:24,USA,HIGH,1,LEFT-CENTER,,HIGH
Center for Democracy and Technology,https://cdt.org,mediascopeAll/Center_for_Democracy_and_Technology.png,2026-06-03 18:37:24,USA,HIGH,1,LEAST BIASED,,HIGH
Center for Freedom and Prosperity,https://freedomandprosperity.org,mediascopeAll/Center_for_Freedom_and_Prosperity.png,2026-06-08 17:27:26,USA,MIXED,,RIGHT,,MIXED
Center for Immigration Studies,http://www.trueactivist.com,mediascopeAll/Center_for_Immigration_Studies.png,2026-06-20 19:00:39,Germany,LOW,,EXTREME LEFT,Questionable Source,LOW
Center for Inquiry,https://centerforinquiry.org,mediascopeAll/Center_for_Inquiry.png,2026-06-03 18:37:46,USA,HIGH,1,LEFT-CENTER,,HIGH
Center for International Policy,https://internationalpolicy.org,mediascopeAll/Center_for_International_Policy.png,2026-06-03 18:37:47,USA,HIGH,1,LEFT-CENTER,,HIGH
Center for Law and Social Policy,https://clasp.org,mediascopeAll/Center_for_Law_and_Social_Policy.png,2026-06-03 18:38:03,USA,HIGH,1,LEFT,,HIGH
Center for Popular Democracy,https://populardemocracy.org,mediascopeAll/Center_for_Popular_Democracy.png,2026-06-03 18:41:26,USA,HIGH,1,LEFT-CENTER,,HIGH
Center for Strategic and International studies,https://csis.org,mediascopeAll/Center_for_Strategic_and_International_studies.png,2026-06-03 18:38:36,USA,VERY HIGH,1,LEAST BIASED,,HIGH
Center for Union Facts,https://unionfacts.com,mediascopeAll/Center_for_Union_Facts.png,2026-06-08 17:28:11,USA,MIXED,,RIGHT,,MIXED
Center for a New American Security,https://cnas.org,mediascopeAll/Center_for_a_New_American_Security.png,2026-06-03 18:38:24,USA,HIGH,1,LEFT-CENTER,,HIGH
Center for a Stateless Society,https://c4ss.org,mediascopeAll/Center_for_a_Stateless_Society.png,2026-06-08 17:29:08,USA,MOSTLY FACTUAL,,LEFT,,HIGH
Center on Budget and Policy Priorities,https://cbpp.org,mediascopeAll/Center_on_Budget_and_Policy_Priorities.png,2026-06-03 18:38:53,USA,HIGH,1,LEFT-CENTER,,HIGH
Central Broward News,http://centralbrowardnews.com,mediascopeAll/Central_Broward_News.png,2026-06-20 20:48:17,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central Colorado News,http://centralcoloradonews.com,mediascopeAll/Central_Colorado_News.png,2026-06-20 19:46:48,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central Georgia News,http://centralgeorgianews.com,mediascopeAll/Central_Georgia_News.png,2026-06-20 21:00:48,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central Iowa Times,http://centraliowatimes.com,mediascopeAll/Central_Iowa_Times.png,2026-06-20 22:31:05,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central Kentucky News-Journal,https://pmg-ky2.com/cknj/,mediascopeAll/Central_Kentucky_News-Journal.png,2026-06-03 18:40:09,USA,HIGH,1,RIGHT-CENTER,,HIGH
Central Louisiana News,https://centrallouisiananews.com,mediascopeAll/Central_Louisiana_News.png,2026-06-08 17:30:40,USA,MIXED,,RIGHT-CENTER,,MIXED
Central Missouri News,http://centralmissourinews.com,mediascopeAll/Central_Missouri_News.png,2026-06-20 22:17:32,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central Montana Times,http://centralmontanatimes.com,mediascopeAll/Central_Montana_Times.png,2026-06-20 19:10:19,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central ND News,http://centralndnews.com,mediascopeAll/Central_ND_News.png,2026-06-20 19:43:44,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central OC Times,http://centraloctimes.com,mediascopeAll/Central_OC_Times.png,2026-06-20 21:11:59,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central Ohio Today,http://centralohiotoday.com,mediascopeAll/Central_Ohio_Today.png,2026-06-20 21:07:40,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Central Oregon Times,https://centraloregontimes.com,mediascopeAll/Central_Oregon_Times.png,2026-06-08 17:31:50,USA,MIXED,,RIGHT-CENTER,,MIXED
Central STL News,http://centralstlnews.com,mediascopeAll/Central_STL_News.png,2026-06-20 20:17:07,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Chalkbeat,https://chalkbeat.org,mediascopeAll/Chalkbeat.png,2026-06-03 18:39:39,USA,HIGH,1,LEFT-CENTER,,HIGH
Chambersburg Public Opinion,https://publicopiniononline.com,mediascopeAll/Chambersburg_Public_Opinion.png,2026-06-03 18:40:01,USA,HIGH,1,LEFT-CENTER,,HIGH
Champaign News-Gazette,https://news-gazette.com,mediascopeAll/Champaign_News-Gazette.png,2026-06-03 18:40:28,USA,HIGH,1,RIGHT-CENTER,,HIGH
Channel 4 News,https://www.channel4.com/news/,mediascopeAll/Channel_4_News.png,2026-06-03 18:40:19,,HIGH,1,LEFT-CENTER,,HIGH
Chapel Hill Review,http://chapelhillreview.com,mediascopeAll/Chapel_Hill_Review.png,2026-06-20 20:25:34,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Charisma News,https://charismanews.com,mediascopeAll/Charisma_News.png,2026-06-08 17:32:27,USA,MIXED,,RIGHT,,MIXED
Charity Navigator,https://charitynavigator.org,mediascopeAll/Charity_Navigator.png,2026-06-03 18:40:36,USA,HIGH,1,LEAST BIASED,,HIGH
Chatham Daily News,https://chathamdailynews.ca,mediascopeAll/Chatham_Daily_News.png,2026-06-03 18:41:01,,HIGH,1,RIGHT-CENTER,,HIGH
Cherokee Tribune,https://tribuneledgernews.com,mediascopeAll/Cherokee_Tribune.png,2026-06-03 18:41:34,,HIGH,1,LEAST BIASED,,HIGH
Chicago City Wire,http://chicagocitywire.com,mediascopeAll/Chicago_City_Wire.png,2026-06-20 21:47:05,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Chicago Reader,https://chicagoreader.com,mediascopeAll/Chicago_Reader.png,2026-06-03 18:41:28,USA,HIGH,1,LEFT,,HIGH
Chicago Tribune,https://chicagotribune.com,mediascopeAll/Chicago_Tribune.png,2026-06-03 18:42:45,USA,HIGH,1,RIGHT-CENTER,,HIGH
Chichester Observer,https://sussexexpress.co.uk/your-sussex/west-sussex/chichester,mediascopeAll/Chichester_Observer.png,2026-06-03 18:42:38,,HIGH,1,LEAST BIASED,,HIGH
Chicks on the Right,https://chicksonright.com,mediascopeAll/Chicks_on_the_Right.png,2026-06-08 17:32:47,USA,MIXED,,RIGHT,,MIXED
Chico Times,http://chicotimes.com,mediascopeAll/Chico_Times.png,2026-06-20 20:39:22,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Children's Health Defense,https://childrenshealthdefense.org,mediascopeAll/Children_s_Health_Defense.png,2026-06-03 18:42:16,USA,LOW,0,RIGHT,,LOW
Chillicothe Gazette,https://chillicothegazette.com,mediascopeAll/Chillicothe_Gazette.png,2026-06-03 18:42:56,USA,HIGH,1,LEFT-CENTER,,HIGH
Chinook Observer,https://chinookobserver.com,mediascopeAll/Chinook_Observer.png,2026-06-03 18:43:16,USA,HIGH,1,LEAST BIASED,,HIGH
Christian Broadcasting Network,https://www2.cbn.com/news,mediascopeAll/Christian_Broadcasting_Network.png,2026-06-08 17:33:37,USA,MIXED,,RIGHT,,MIXED
Christian Coalition of America,https://cc.org,mediascopeAll/Christian_Coalition_of_America.png,2026-06-08 17:33:42,USA,MIXED,,RIGHT,,MIXED
Christian Science Monitor,https://csmonitor.com,mediascopeAll/Christian_Science_Monitor.png,2026-06-03 18:43:06,USA,HIGH,1,LEAST BIASED,,HIGH
Christian Science,https://christianscience.com,mediascopeAll/Christian_Science.png,2026-06-03 18:43:12,USA,LOW,0,RIGHT,,LOW
Christian Today,https://christiantoday.com,mediascopeAll/Christian_Today.png,2026-06-08 17:34:59,,MIXED,,RIGHT,,MIXED
Christian Truth Center,https://christiantruthcenter.com,mediascopeAll/Christian_Truth_Center.png,2026-06-03 18:43:11,,VERY LOW,0,RIGHT,,LOW
Christianity Today,https://christianitytoday.com,mediascopeAll/Christianity_Today.png,2026-06-03 18:59:28,USA,HIGH,1,RIGHT-CENTER,,HIGH
Cincinnati Enquirer,https://cincinnati.com,mediascopeAll/Cincinnati_Enquirer.png,2026-06-03 19:03:02,USA,HIGH,1,LEAST BIASED,,HIGH
Cincy Reporter,http://cincyreporter.com,mediascopeAll/Cincy_Reporter.png,2026-06-20 21:05:45,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Citizen Free Press,https://citizenfreepress.com,mediascopeAll/Citizen_Free_Press.png,2026-06-08 17:35:19,USA,MIXED,,RIGHT,,MIXED
CitizenGo,http://citizengo.org,mediascopeAll/CitizenGo.png,2026-06-20 19:00:53,Spain,LOW,,EXTREME RIGHT,Questionable Source,LOW
Citizens United,https://citizensunited.org,mediascopeAll/Citizens_United.png,2026-06-08 17:35:42,USA,MIXED,,RIGHT,,MIXED
Citizens for Legitimate Government,https://legitgov.org,mediascopeAll/Citizens_for_Legitimate_Government.png,2026-06-08 17:35:53,USA,MIXED,,RIGHT,,MIXED
Citizens for Responsibility and Ethics in Washington,https://CREW.org,mediascopeAll/Citizens_for_Responsibility_and_Ethics_in_Washington.png,2026-06-08 17:36:09,USA,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
Citizens for Tax Justice,https://ctj.org,mediascopeAll/Citizens_for_Tax_Justice.png,2026-06-08 17:36:13,USA,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
Civiqs,https://civiqs.com,mediascopeAll/Civiqs.png,2026-06-03 19:03:00,USA,MOSTLY FACTUAL,1,LEFT,,HIGH
Clarity Campaign Labs,https://claritycampaigns.com,mediascopeAll/Clarity_Campaign_Labs.png,2026-06-08 17:36:25,USA,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
Clarksville Leaf Chronicle,https://theleafchronicle.com,mediascopeAll/Clarksville_Leaf_Chronicle.png,2026-06-03 19:09:13,USA,HIGH,1,LEFT-CENTER,,HIGH
Clay County Times,http://claycotimes.com,mediascopeAll/Clay_County_Times.png,2026-06-20 22:00:38,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Cleburne Times Review,https://cleburnetimesreview.com,mediascopeAll/Cleburne_Times_Review.png,2026-06-03 23:14:03,USA,HIGH,1,LEFT-CENTER,,HIGH
Clermont Times,http://clermonttimes.com,mediascopeAll/Clermont_Times.png,2026-06-20 19:31:43,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Cleveland Reporter,http://Clevelandreporter.com,mediascopeAll/Cleveland_Reporter.png,2026-06-20 20:28:14,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Clima Fund,https://climasolutions.org,mediascopeAll/Clima_Fund.png,2026-06-08 17:37:15,USA,MOSTLY FACTUAL,,LEFT,,HIGH
