media_name,url,image_path,timestamp,country,factuality,trustworthiness,bias_rating,MBFC_source
Bellevue Reporter,https://bellevuereporter.com,mediascopeAll/Bellevue_Reporter.png,2026-06-03 19:06:05,USA,HIGH,1,LEAST BIASED,
Benenson Strategy Group,https://bsgco.com,mediascopeAll/Benenson_Strategy_Group.png,2026-06-08 17:01:35,USA,MIXED,,LEFT-CENTER,
Benton Times,http://bentontimes.com,mediascopeAll/Benton_Times.png,2026-06-20 20:58:31,USA,MIXED,,RIGHT-CENTER,Questionable Source
Benzinga,https://benzinga.com,mediascopeAll/Benzinga.png,2026-06-03 19:06:16,USA,HIGH,1,LEAST BIASED,
"Berkley Center for Religion, Peace & World Affairs",https://berkleycenter.georgetown.edu,mediascopeAll/Berkley_Center_for_Religion_Peace_World_Affairs.png,2026-06-03 22:16:41,USA,HIGH,1,LEFT-CENTER,
Berkshire Eagle,https://berkshireeagle.com,mediascopeAll/Berkshire_Eagle.png,2026-06-03 22:18:06,USA,HIGH,1,LEFT-CENTER,
Biased.News,https://biased.news,mediascopeAll/Biased.News.png,2026-06-03 18:22:49,USA,VERY LOW,0,RIGHT,
Big Government News,https://biggovernment.news,mediascopeAll/Big_Government_News.png,2026-06-03 22:16:34,USA,VERY LOW,0,RIGHT,
Big Island Times,http://bigislandtimes.com,mediascopeAll/Big_Island_Times.png,2026-06-20 21:07:32,USA,MIXED,,RIGHT-CENTER,Questionable Source
Big News Network,https://bignewsnetwork.com,mediascopeAll/Big_News_Network.png,2026-06-08 17:02:25,,MOSTLY FACTUAL,,LEAST BIASED,
Big Village Polling,https://big-village.com,mediascopeAll/Big_Village_Polling.png,2026-06-08 17:02:36,,MOSTLY FACTUAL,,LEAST BIASED,
Bigfork Eagle,https://bigforkeagle.com,mediascopeAll/Bigfork_Eagle.png,2026-06-03 18:22:55,USA,HIGH,1,LEAST BIASED,
Biggleswade Chronicle,https://biggleswadetoday.co.uk,mediascopeAll/Biggleswade_Chronicle.png,2026-06-03 18:24:06,,HIGH,1,LEAST BIASED,
Bill & Melinda Gates Foundation,https://gatesfoundation.org,mediascopeAll/Bill_Melinda_Gates_Foundation.png,2026-06-03 18:23:21,USA,HIGH,1,LEFT-CENTER,
BillMoyers.com,https://billmoyers.com,mediascopeAll/BillMoyers.com.png,2026-06-08 17:02:50,USA,MOSTLY FACTUAL,,LEFT,
BillTrack 50,https://billtrack50.com,mediascopeAll/BillTrack_50.png,2026-06-08 17:03:00,USA,MOSTLY FACTUAL,,LEAST BIASED,
Billings Gazette,https://billingsgazette.com,mediascopeAll/Billings_Gazette.png,2026-06-03 18:23:53,USA,HIGH,1,RIGHT-CENTER,
BillionBibles.org,http://www.billionbibles.org,mediascopeAll/BillionBibles.org.png,2026-06-20 20:57:39,USA,VERY LOW,,RIGHT,Questionable Source
BioPharmaDive,https://biopharmadive.com,mediascopeAll/BioPharmaDive.png,2026-06-03 18:24:28,USA,HIGH,1,LEAST BIASED,
Bioterrorism.News,https://bioterrorism.news,mediascopeAll/Bioterrorism.News.png,2026-06-03 18:23:39,USA,VERY LOW,0,RIGHT,
Bipartisan Policy Center,https://bipartisanpolicy.org,mediascopeAll/Bipartisan_Policy_Center.png,2026-06-08 17:03:12,USA,MOSTLY FACTUAL,,RIGHT-CENTER,
Birmingham Mail,https://birminghammail.co.uk,mediascopeAll/Birmingham_Mail.png,2026-06-08 17:03:42,,MOSTLY FACTUAL,,LEFT-CENTER,
Birmingham World,https://birminghamworld.uk,mediascopeAll/Birmingham_World.png,2026-06-03 18:24:56,,HIGH,1,LEAST BIASED,
Bismarck Tribune,https://bismarcktribune.com,mediascopeAll/Bismarck_Tribune.png,2026-06-03 23:42:15,USA,HIGH,1,LEAST BIASED,
BizNews,https://biznews.com,mediascopeAll/BizNews.png,2026-06-08 17:03:49,,MIXED,,RIGHT-CENTER,
BizPac Review,https://bizpacreview.com,mediascopeAll/BizPac_Review.png,2026-06-08 17:04:21,USA,MIXED,,RIGHT,
Blabber Buzz,https://blabber.buzz,mediascopeAll/Blabber_Buzz.png,2026-06-08 17:04:54,USA,MIXED,,RIGHT,
Black Agenda Report,https://blackagendareport.com,mediascopeAll/Black_Agenda_Report.png,2026-06-08 17:05:01,USA,MIXED,,LEFT,
Black Community NEws,https://blackcommunitynews.com,mediascopeAll/Black_Community_NEws.png,2026-06-08 17:05:27,,MIXED,,RIGHT,
Black Ennterprise Magazine,https://blackenterprise.com,mediascopeAll/Black_Ennterprise_Magazine.png,2026-06-03 18:25:15,USA,HIGH,1,LEFT-CENTER,
Bleeping Computer,https://bleepingcomputer.com,mediascopeAll/Bleeping_Computer.png,2026-06-03 18:24:45,USA,HIGH,1,LEAST BIASED,
Block Telegraph,https://blocktelegraph.io,mediascopeAll/Block_Telegraph.png,2026-06-08 17:06:22,USA,MOSTLY FACTUAL,,LEFT-CENTER,
Bloomington Herald-Times,https://heraldtimesonline.com,mediascopeAll/Bloomington_Herald-Times.png,2026-06-03 18:26:08,USA,HIGH,1,LEFT-CENTER,
Bloomington Leader,http://bloomingtonleader.com,mediascopeAll/Bloomington_Leader.png,2026-06-20 21:27:21,USA,MIXED,,RIGHT-CENTER,Questionable Source
Bluegrass Times,http://bluegrasstimes.com,mediascopeAll/Bluegrass_Times.png,2026-06-20 22:15:43,USA,MIXED,,RIGHT-CENTER,Questionable Source
Blueprint Newspaper,https://blueprint.ng,mediascopeAll/Blueprint_Newspaper.png,2026-06-08 17:07:25,,MOSTLY FACTUAL,,LEAST BIASED,
Boise City Wire,http://boisecitywire.com,mediascopeAll/Boise_City_Wire.png,2026-06-20 22:22:50,USA,MIXED,,RIGHT-CENTER,Questionable Source
Borgen Magazine,https://borgenmagazine.com,mediascopeAll/Borgen_Magazine.png,2026-06-03 23:48:13,USA,HIGH,1,LEFT-CENTER,
Borgen Project,https://borgenproject.org,mediascopeAll/Borgen_Project.png,2026-06-03 18:25:19,USA,HIGH,1,LEFT-CENTER,
Boston Globe,https://bostonglobe.com,mediascopeAll/Boston_Globe.png,2026-06-03 18:26:10,USA,HIGH,1,LEFT-CENTER,Questionable Source
Boston Herald,https://bostonherald.com,mediascopeAll/Boston_Herald.png,2026-06-03 18:26:29,USA,HIGH,1,RIGHT-CENTER,
Boston Review,https://bostonreview.net,mediascopeAll/Boston_Review.png,2026-06-03 18:26:03,USA,HIGH,1,LEFT,
Boston.com,https://boston.com,mediascopeAll/Boston.com.png,2026-06-03 22:18:30,USA,HIGH,1,LEFT-CENTER,
Bothell Reporter,https://bothell-reporter.com,mediascopeAll/Bothell_Reporter.png,2026-06-03 18:27:05,USA,HIGH,1,LEAST BIASED,
Bounding Into Comics,https://boundingintocomics.com,mediascopeAll/Bounding_Into_Comics.png,2026-06-08 17:08:17,USA,MIXED,,RIGHT,
Boundless,https://boundless.com,mediascopeAll/Boundless.png,2026-06-03 18:26:58,USA,HIGH,1,LEFT-CENTER,
Bowling Green Today,http://bowlinggreentoday.com,mediascopeAll/Bowling_Green_Today.png,2026-06-20 21:10:31,USA,MIXED,,RIGHT-CENTER,Questionable Source
Bozeman Daily Chronicle,https://bozemandailychronicle.com,mediascopeAll/Bozeman_Daily_Chronicle.png,2026-06-03 23:12:29,USA,HIGH,1,LEFT-CENTER,
Branson Times,http://bransontimes.com,mediascopeAll/Branson_Times.png,2026-06-20 21:24:16,USA,MIXED,,RIGHT-CENTER,Questionable Source
Brantford Expositor,https://brantfordexpositor.ca,mediascopeAll/Brantford_Expositor.png,2026-06-03 18:27:50,,HIGH,1,RIGHT-CENTER,
Braun Research,https://braunresearch.com,mediascopeAll/Braun_Research.png,2026-06-03 18:27:28,USA,HIGH,1,LEFT-CENTER,
Breakthrough Institute,https://thebreakthrough.org,mediascopeAll/Breakthrough_Institute.png,2026-06-03 18:27:29,USA,HIGH,1,RIGHT-CENTER,
Breakthrough News,https://breakthroughnews.org,mediascopeAll/Breakthrough_News.png,2026-06-08 17:09:31,USA,MIXED,,LEFT,
Breakthrough.News,https://breakthrough.news,mediascopeAll/Breakthrough.News.png,2026-06-03 18:27:45,USA,VERY LOW,0,RIGHT,
Breitbart,http://www.breitbart.com,mediascopeAll/Breitbart.png,2026-06-20 20:25:02,USA,MIXED,,RIGHT,Questionable Source
Brennan Center for Justice,https://brennancenter.org,mediascopeAll/Brennan_Center_for_Justice.png,2026-06-03 18:27:52,USA,HIGH,1,LEFT-CENTER,
Brevard Sun,http://brevardsun.com,mediascopeAll/Brevard_Sun.png,2026-06-20 19:39:28,USA,MIXED,,RIGHT-CENTER,Questionable Source
Bridge Michigan,https://bridgemi.com,mediascopeAll/Bridge_Michigan.png,2026-06-03 18:27:51,USA,HIGH,1,LEFT-CENTER,
Bridgeport Times,http://bridgeporttimes.com,mediascopeAll/Bridgeport_Times.png,2026-06-20 20:43:37,USA,MIXED,,RIGHT-CENTER,Questionable Source
Bristol Reporter,http://bristolreporter.com,mediascopeAll/Bristol_Reporter.png,2026-06-20 22:22:34,USA,MIXED,,RIGHT-CENTER,Questionable Source
Brit + Co,https://brit.co,mediascopeAll/Brit_Co.png,2026-06-08 17:11:04,USA,MOSTLY FACTUAL,,LEFT,
Brockville Recorder & Times,https://recorder.ca,mediascopeAll/Brockville_Recorder_Times.png,2026-06-03 18:28:33,,HIGH,1,RIGHT-CENTER,
Buckeye Reporter,http://buckeyereporter.com,mediascopeAll/Buckeye_Reporter.png,2026-06-20 20:02:03,USA,MIXED,,RIGHT-CENTER,Questionable Source
Bucks County Courier Times,https://phillyburbs.com,mediascopeAll/Bucks_County_Courier_Times.png,2026-06-03 18:29:19,USA,HIGH,1,LEFT-CENTER,
Bucks Herald,https://bucksherald.co.uk,mediascopeAll/Bucks_Herald.png,2026-06-03 23:44:09,,HIGH,1,LEAST BIASED,
Bucyrus Telegraph-Forum,https://bucyrustelegraphforum.com,mediascopeAll/Bucyrus_Telegraph-Forum.png,2026-06-03 18:30:11,USA,HIGH,1,LEFT-CENTER,
Buenos Aires Times,https://batimes.com.ar,mediascopeAll/Buenos_Aires_Times.png,2026-06-03 18:30:07,,HIGH,1,RIGHT-CENTER,
Buffalo Ledger,http://buffaloledger.com,mediascopeAll/Buffalo_Ledger.png,2026-06-20 19:28:29,USA,MIXED,,RIGHT-CENTER,Questionable Source
Buffalo News,https://buffalonews.com,mediascopeAll/Buffalo_News.png,2026-06-03 18:30:35,USA,HIGH,1,LEAST BIASED,
Bullshido,https://bullshido.net,mediascopeAll/Bullshido.png,2026-06-03 18:30:24,USA,HIGH,1,LEAST BIASED,
Burlington Free Press,https://burlingtonfreepress.com,mediascopeAll/Burlington_Free_Press.png,2026-06-03 18:31:33,USA,HIGH,1,LEFT-CENTER,
Burlington Reporter,http://burlingtonreporter.com,mediascopeAll/Burlington_Reporter.png,2026-06-20 21:47:57,USA,MIXED,,RIGHT-CENTER,Questionable Source
Burlington Review,http://burlingtonreview.com,mediascopeAll/Burlington_Review.png,2026-06-20 20:53:41,USA,MIXED,,RIGHT-CENTER,Questionable Source
Burnley Express,https://burnleyexpress.net,mediascopeAll/Burnley_Express.png,2026-06-03 23:44:08,,HIGH,1,LEAST BIASED,
Business Day Nigeria,http://businessday.ng,mediascopeAll/Business_Day_Nigeria.png,2026-06-20 20:10:32,Nigeria,MIXED,,RIGHT-CENTER,Questionable Source
BusinessLIVE,https://businesslive.co.za,mediascopeAll/BusinessLIVE.png,2026-06-08 17:12:44,,MIXED,,RIGHT-CENTER,
Bustle Magazine,https://bustle.com,mediascopeAll/Bustle_Magazine.png,2026-06-08 17:13:43,USA,MOSTLY FACTUAL,,LEFT-CENTER,
Butler County Today,http://butlercountytoday.com,mediascopeAll/Butler_County_Today.png,2026-06-20 21:23:11,USA,MIXED,,RIGHT-CENTER,Questionable Source
Buxton Advertiser,https://buxtonadvertiser.co.uk,mediascopeAll/Buxton_Advertiser.png,2026-06-03 18:31:45,,HIGH,1,LEAST BIASED,
Buzzfeed,https://buzzfeed.com,mediascopeAll/Buzzfeed.png,2026-06-08 17:15:41,USA,MOSTLY FACTUAL,,LEFT-CENTER,
C-StoreDive,https://cstoredive.com,mediascopeAll/C-StoreDive.png,2026-06-03 18:32:09,USA,HIGH,1,LEAST BIASED,
CAMERA,https://camera.org,mediascopeAll/CAMERA.png,2026-06-08 17:16:55,USA,MOSTLY FACTUAL,,RIGHT,
CBS Boston - WBZ-TV,https://cbsnews.com/boston,mediascopeAll/CBS_Boston_-_WBZ-TV.png,2026-06-03 18:32:28,USA,HIGH,1,LEFT-CENTER,
CBS News,https://cbsnews.com,mediascopeAll/CBS_News.png,2026-06-03 18:33:00,USA,MOSTLY FACTUAL,1,RIGHT-CENTER,
CCN Markets,https://ccn.com,mediascopeAll/CCN_Markets.png,2026-06-03 18:32:32,,HIGH,1,RIGHT-CENTER,
CCTV International,https://english.cctv.com,mediascopeAll/CCTV_International.png,2026-06-08 17:18:16,,MIXED,,LEFT-CENTER,Questionable Source
CDA Reporter,http://cdareporter.com,mediascopeAll/CDA_Reporter.png,2026-06-20 21:53:41,USA,MIXED,,RIGHT-CENTER,Questionable Source
CDC.News,https://cdc.news,mediascopeAll/CDC.News.png,2026-06-03 18:32:30,USA,VERY LOW,0,RIGHT,
CFO Dive,https://cfo.com,mediascopeAll/CFO_Dive.png,2026-06-03 18:33:05,USA,HIGH,1,LEAST BIASED,
CNBC,https://cnbc.com,mediascopeAll/CNBC.png,2026-06-08 17:19:16,USA,MOSTLY FACTUAL,,LEFT-CENTER,
CNET,https://cnet.com,mediascopeAll/CNET.png,2026-06-03 18:33:20,USA,HIGH,1,LEAST BIASED,
CNN,https://cnn.com,mediascopeAll/CNN.png,2026-06-08 17:20:03,USA,MOSTLY FACTUAL,,LEFT-CENTER,
CNS News,http://www.cnsnews.com,mediascopeAll/CNS_News.png,2026-06-20 20:52:35,USA,LOW,,RIGHT,Questionable Source
CP24,https://cp24.com,mediascopeAll/CP24.png,2026-06-03 18:34:16,,HIGH,1,LEAST BIASED,
CT Mirror,https://ctmirror.org,mediascopeAll/CT_Mirror.png,2026-06-03 18:33:07,USA,HIGH,1,LEFT-CENTER,
CTV News,https://ctvnews.ca,mediascopeAll/CTV_News.png,2026-06-03 18:34:35,,HIGH,1,LEAST BIASED,
CX Dive,https://customerexperiencedive.com,mediascopeAll/CX_Dive.png,2026-06-03 18:33:44,USA,HIGH,1,LEAST BIASED,
Cabarrus Today,http://cabarrustoday.com,mediascopeAll/Cabarrus_Today.png,2026-06-20 22:21:30,USA,MIXED,,RIGHT-CENTER,Questionable Source
Calgary Herald,https://calgaryherald.com,mediascopeAll/Calgary_Herald.png,2026-06-03 18:34:38,,HIGH,1,RIGHT-CENTER,
Calgary Sun,https://calgarysun.com,mediascopeAll/Calgary_Sun.png,2026-06-08 17:20:58,,MOSTLY FACTUAL,,RIGHT-CENTER,
California Business Daily,http://businessdailynetwork.com/states/ca,mediascopeAll/California_Business_Daily.png,2026-06-20 21:19:52,USA,MIXED,,RIGHT-CENTER,Questionable Source
California Globe,https://californiaglobe.com,mediascopeAll/California_Globe.png,2026-06-08 17:21:27,USA,MIXED,,RIGHT-CENTER,
California Political Review,https://capoliticalreview.com,mediascopeAll/California_Political_Review.png,2026-06-08 17:21:39,USA,MOSTLY FACTUAL,,RIGHT-CENTER,
CaliforniaCollapse.News,https://californiacollapse.news,mediascopeAll/CaliforniaCollapse.News.png,2026-06-03 18:34:22,USA,VERY LOW,0,RIGHT,
Campaign Life Coalition,https://campaignlifecoalition.com,mediascopeAll/Campaign_Life_Coalition.png,2026-06-08 17:22:14,,MIXED,,RIGHT,
Campaign for Liberty,https://campaignforliberty.org,mediascopeAll/Campaign_for_Liberty.png,2026-06-08 17:22:18,USA,MIXED,,RIGHT-CENTER,
Campeche Post,http://campechepost.com,mediascopeAll/Campeche_Post.png,2026-06-20 19:00:13,Unknown,MIXED,,LEFT-CENTER,Questionable Source
Campus Reform,https://campusreform.org,mediascopeAll/Campus_Reform.png,2026-06-08 17:22:29,USA,MIXED,,RIGHT,
Canadaland,https://canadaland.com,mediascopeAll/Canadaland.png,2026-06-03 18:34:38,,MIXED,1,LEFT-CENTER,
Canadian Dimension,https://canadiandimension.com,mediascopeAll/Canadian_Dimension.png,2026-06-08 17:22:54,,MOSTLY FACTUAL,,LEFT,
Canadian Jewish News,https://thecjn.ca,mediascopeAll/Canadian_Jewish_News.png,2026-06-08 17:23:00,,MIXED,,RIGHT-CENTER,
Canberra Declaration,https://canberradeclaration.org.au,mediascopeAll/Canberra_Declaration.png,2026-06-03 18:34:40,,LOW,0,EXTREME RIGHT,
Cancun Post,http://thecancunpost.com,mediascopeAll/Cancun_Post.png,2026-06-20 19:00:21,Unknown,MIXED,,LEFT-CENTER,Questionable Source
Canton Reporter,http://cantonreporter.com,mediascopeAll/Canton_Reporter.png,2026-06-20 22:22:18,USA,MIXED,,RIGHT-CENTER,Questionable Source
Canton Repository,https://cantonrep.com,mediascopeAll/Canton_Repository.png,2026-06-03 18:35:56,USA,HIGH,1,LEFT-CENTER,
Cape Cod Ledger,http://capecodledger.com,mediascopeAll/Cape_Cod_Ledger.png,2026-06-20 19:31:21,USA,MIXED,,RIGHT-CENTER,Questionable Source
Cape Cod Times,https://capecodtimes.com,mediascopeAll/Cape_Cod_Times.png,2026-06-03 18:35:59,USA,HIGH,1,LEAST BIASED,
Capital & Main,https://capitalandmain.com,mediascopeAll/Capital_Main.png,2026-06-03 18:35:11,USA,HIGH,1,LEFT,
Capital District Times,http://capitaldistricttimes.com,mediascopeAll/Capital_District_Times.png,2026-06-20 21:05:47,USA,MIXED,,RIGHT-CENTER,Questionable Source
Capital Gazette,https://capitalgazette.com,mediascopeAll/Capital_Gazette.png,2026-06-03 18:35:56,USA,HIGH,1,LEFT-CENTER,
Capital Research Center,https://capitalresearch.org,mediascopeAll/Capital_Research_Center.png,2026-06-08 17:24:24,USA,MIXED,,RIGHT,
Capitalism Magazine,https://capitalismmagazine.com,mediascopeAll/Capitalism_Magazine.png,2026-06-08 17:24:32,USA,MOSTLY FACTUAL,,RIGHT-CENTER,
Capitol Fax,https://capitolfax.com,mediascopeAll/Capitol_Fax.png,2026-06-03 18:35:55,USA,HIGH,1,LEAST BIASED,
Capitol News Illinois,https://capitolnewsillinois.com,mediascopeAll/Capitol_News_Illinois.png,2026-06-03 18:36:01,USA,HIGH,1,LEFT-CENTER,
Capitol News,http://micapitolnews.com,mediascopeAll/Capitol_News.png,2026-06-20 19:21:37,USA,MIXED,,RIGHT-CENTER,Questionable Source
Carbon Tracker Initiative,https://carbontracker.org,mediascopeAll/Carbon_Tracker_Initiative.png,2026-06-03 18:36:09,,HIGH,1,LEFT-CENTER,
Carbondale Reporter,http://carbondalereporter.com,mediascopeAll/Carbondale_Reporter.png,2026-06-20 19:48:13,USA,MIXED,,RIGHT-CENTER,Questionable Source
Cardinal & Pine,https://cardinalpine.com,mediascopeAll/Cardinal_Pine.png,2026-06-08 17:25:20,USA,MIXED,,LEFT-CENTER,Questionable Source
Carnegie Endowment for International Peace,https://carnegieendowment.org,mediascopeAll/Carnegie_Endowment_for_International_Peace.png,2026-06-03 18:36:22,USA,HIGH,1,LEFT-CENTER,
Carolina Public Press,https://carolinapublicpress.org,mediascopeAll/Carolina_Public_Press.png,2026-06-03 18:36:08,USA,HIGH,1,LEFT-CENTER,
Casper Star-Tribune,https://trib.com,mediascopeAll/Casper_Star-Tribune.png,2026-06-03 18:36:52,USA,HIGH,1,LEAST BIASED,
Castanet,https://castanet.net,mediascopeAll/Castanet.png,2026-06-03 18:36:50,,HIGH,1,LEAST BIASED,
Castlegar News,https://castlegarnews.com,mediascopeAll/Castlegar_News.png,2026-06-03 18:36:25,,HIGH,1,LEFT-CENTER,
Castor Advance,https://castoradvance.com,mediascopeAll/Castor_Advance.png,2026-06-03 18:36:37,,HIGH,1,LEFT-CENTER,
Catholic Online,https://catholic.org,mediascopeAll/Catholic_Online.png,2026-06-08 17:25:21,USA,MIXED,,RIGHT,
Catholic Tribune - Arizona,https://azcatholictribune.com,mediascopeAll/Catholic_Tribune_-_Arizona.png,2026-06-08 17:25:55,USA,MIXED,,RIGHT-CENTER,Questionable Source
Catholic Tribune - Florida,https://flcatholictribune.com,mediascopeAll/Catholic_Tribune_-_Florida.png,2026-06-08 17:26:08,USA,MIXED,,RIGHT-CENTER,Questionable Source
Catholic Tribune - Michigan,https://micatholictribune.com,mediascopeAll/Catholic_Tribune_-_Michigan.png,2026-06-08 17:26:20,USA,MIXED,,RIGHT-CENTER,Questionable Source
Catholic Tribune - Minnesota,https://mncatholictribune.com,mediascopeAll/Catholic_Tribune_-_Minnesota.png,2026-06-08 17:26:25,USA,MIXED,,RIGHT-CENTER,Questionable Source
Catholic Tribune - Tribune,https://pacatholictribune.com,mediascopeAll/Catholic_Tribune_-_Tribune.png,2026-06-08 17:26:32,USA,MIXED,,RIGHT-CENTER,Questionable Source
Catholic Tribune - Wisconsin,https://wicatholictribune.com,mediascopeAll/Catholic_Tribune_-_Wisconsin.png,2026-06-08 17:26:38,USA,MIXED,,RIGHT-CENTER,Questionable Source
Ceasefire Magazine,https://ceasefiremagazine.co.uk,mediascopeAll/Ceasefire_Magazine.png,2026-06-03 18:36:37,,HIGH,1,LEFT,
Cedar Rapids Today,http://cedarrapidstoday.com,mediascopeAll/Cedar_Rapids_Today.png,2026-06-20 20:28:29,USA,MIXED,,RIGHT-CENTER,Questionable Source
CensorTrack,https://censortrack.org,mediascopeAll/CensorTrack.png,2026-06-08 17:26:49,USA,MIXED,,RIGHT,
Censored.news,https://censored.news,mediascopeAll/Censored.news.png,2026-06-03 18:37:24,USA,LOW,0,EXTREME RIGHT,
Censorship.News,https://censorship.news,mediascopeAll/Censorship.News.png,2026-06-03 22:18:49,USA,VERY LOW,0,RIGHT,
Centennial State News,http://centennialstatenews.com,mediascopeAll/Centennial_State_News.png,2026-06-20 19:14:47,USA,MIXED,,RIGHT-CENTER,Questionable Source
Center for Advanced Defense Studies,https://c4ads.org,mediascopeAll/Center_for_Advanced_Defense_Studies.png,2026-06-03 18:37:24,USA,HIGH,1,LEFT-CENTER,
Center for American Progress,https://americanprogress.org,mediascopeAll/Center_for_American_Progress.png,2026-06-08 17:27:08,USA,MIXED,,LEFT,
Center for Democracy and Technology,https://cdt.org,mediascopeAll/Center_for_Democracy_and_Technology.png,2026-06-03 18:37:24,USA,HIGH,1,LEAST BIASED,
Center for Freedom and Prosperity,https://freedomandprosperity.org,mediascopeAll/Center_for_Freedom_and_Prosperity.png,2026-06-08 17:27:26,USA,MIXED,,RIGHT,
Center for Immigration Studies,http://www.trueactivist.com,mediascopeAll/Center_for_Immigration_Studies.png,2026-06-20 19:00:39,Germany,LOW,,EXTREME LEFT,Questionable Source
Center for Inquiry,https://centerforinquiry.org,mediascopeAll/Center_for_Inquiry.png,2026-06-03 18:37:46,USA,HIGH,1,LEFT-CENTER,
Center for International Policy,https://internationalpolicy.org,mediascopeAll/Center_for_International_Policy.png,2026-06-03 18:37:47,USA,HIGH,1,LEFT-CENTER,
Center for Law and Social Policy,https://clasp.org,mediascopeAll/Center_for_Law_and_Social_Policy.png,2026-06-03 18:38:03,USA,HIGH,1,LEFT,
Center for Popular Democracy,https://populardemocracy.org,mediascopeAll/Center_for_Popular_Democracy.png,2026-06-03 18:41:26,USA,HIGH,1,LEFT-CENTER,
Center for Security Policy,http://www.centerforsecuritypolicy.org,mediascopeAll/Center_for_Security_Policy.png,2026-06-20 19:39:38,USA,MIXED,,RIGHT,Questionable Source
